Gender,Age,Height,Weight,Duration,Heart_Rate,Calories,suitable
0,64,159,59,1,82,4,1
0,29,161,62,24,106,147,0
1,21,188,80,14,103,71,1
1,43,180,84,6,89,25,1
0,47,161,58,11,99,63,1
0,28,161,60,20,109,129,1
1,59,194,93,28,105,210,1
0,21,170,67,17,95,80,1
1,31,184,90,16,98,81,1
0,23,162,61,15,102,84,1
1,61,199,114,2,83,9,1
0,61,162,67,10,88,47,1
1,20,196,89,8,88,24,1
0,41,163,59,17,100,97,1
1,60,176,76,27,100,174,0
1,65,173,76,21,95,125,0
0,34,165,64,12,100,66,1
1,20,187,85,12,81,22,1
0,30,176,69,18,100,97,0
0,21,166,59,17,94,80,1
1,68,189,95,16,103,123,1
1,24,189,82,11,93,42,1
1,23,181,76,8,84,18,1
1,23,181,83,16,92,58,0
1,49,208,102,26,106,192,1
0,33,169,68,16,98,84,1
0,52,159,60,8,92,40,1
0,56,180,76,7,92,34,1
1,35,189,92,21,103,127,0
1,20,189,85,8,82,16,0
1,23,198,96,14,96,63,1
1,35,170,73,2,90,7,1
0,33,162,57,17,97,90,1
1,56,187,85,10,81,36,1
0,29,172,66,14,101,77,1
1,31,202,97,12,99,64,0
0,29,153,54,4,77,13,0
0,52,151,54,5,88,24,1
1,27,172,71,13,96,54,1
0,70,172,73,23,102,144,1
1,39,191,87,29,111,213,1
0,32,152,53,28,100,158,1
0,24,153,54,1,78,3,1
0,37,169,73,15,90,66,0
0,72,162,66,14,97,82,0
0,76,156,56,28,102,185,0
0,26,179,71,26,110,166,1
0,36,188,84,13,96,63,1
1,29,182,90,11,96,51,1
1,71,189,93,8,90,47,0
0,69,147,51,20,96,118,1
0,30,162,58,23,106,142,1
0,64,152,52,2,92,11,1
1,25,182,84,17,93,66,0
1,22,184,89,11,87,32,1
0,74,163,65,22,100,137,1
1,23,182,83,17,96,72,0
0,53,161,64,19,99,110,1
1,52,199,94,15,99,94,1
0,45,165,64,30,104,185,1
0,24,153,57,21,105,126,1
1,36,168,77,14,104,83,1
1,53,172,73,3,81,10,1
1,49,181,84,21,101,131,1
1,24,187,90,19,95,81,1
1,25,174,80,29,109,180,1
0,59,166,61,27,105,177,1
0,48,168,64,24,106,154,1
1,39,189,90,27,101,159,1
1,20,184,83,3,74,2,1
0,22,159,55,4,86,16,1
0,28,165,64,27,109,173,1
0,37,166,66,4,85,16,1
0,37,169,67,7,84,27,1
0,52,174,73,23,107,149,1
1,21,219,126,15,97,78,1
1,73,195,103,7,89,42,1
1,27,178,80,15,96,65,1
0,34,165,61,17,98,91,1
1,30,188,92,22,102,124,1
0,31,166,70,17,95,83,1
1,78,174,80,28,109,245,1
0,21,167,63,29,115,201,1
0,20,148,53,2,88,8,1
0,22,169,62,19,99,100,0
0,70,185,88,3,75,10,1
0,26,163,61,13,103,75,1
0,36,166,68,26,102,149,1
1,32,191,92,8,84,24,1
1,21,191,94,18,95,76,1
1,43,193,98,27,116,230,0
1,22,179,81,21,96,86,0
1,31,178,79,16,93,65,1
1,48,173,78,15,101,91,1
0,73,148,53,2,79,8,1
1,30,189,97,20,100,109,1
1,26,164,71,25,110,155,1
1,76,186,92,25,100,189,1
1,53,173,78,13,96,72,1
1,73,189,91,29,106,241,1
1,58,181,84,11,78,35,1
0,42,150,52,6,94,31,0
0,20,170,62,4,83,14,1
0,68,163,59,28,107,195,0
0,70,189,86,28,101,167,1
1,20,193,93,4,82,9,0
1,38,192,97,6,79,16,1
1,58,186,87,9,90,46,1
0,64,168,69,11,85,48,1
1,54,177,80,10,90,47,1
1,35,198,97,22,102,132,1
0,28,184,77,10,95,47,0
1,20,187,81,16,91,52,1
1,27,178,84,1,82,2,1
1,73,184,88,3,85,15,1
0,54,180,78,10,94,51,1
1,28,199,96,29,107,185,1
0,21,174,71,24,110,151,0
0,32,157,53,10,92,48,1
0,24,176,66,6,85,22,1
1,72,183,91,4,79,17,0
0,68,158,64,16,90,81,0
0,49,163,56,28,107,186,1
1,32,194,97,12,90,48,0
0,70,156,56,23,113,176,1
0,37,162,60,19,98,103,1
0,36,166,65,12,95,60,1
0,49,169,67,22,99,124,1
1,28,181,83,3,86,9,0
0,75,182,76,27,102,170,1
1,65,193,99,4,78,15,1
0,42,142,43,17,91,85,0
0,25,162,56,30,106,184,1
0,29,161,63,23,103,133,1
1,54,194,95,24,96,143,1
0,25,165,66,24,104,139,0
1,30,168,74,23,100,114,1
0,36,179,75,18,94,86,1
0,75,179,78,28,104,182,1
1,21,187,85,9,94,35,1
0,36,166,71,15,99,81,1
1,23,170,69,23,112,145,1
0,28,166,64,18,100,98,1
0,55,169,66,28,104,177,1
0,25,171,67,26,104,150,1
1,50,198,105,1,78,3,1
1,35,185,92,8,92,35,1
1,43,191,96,21,115,175,1
1,75,186,88,17,97,119,1
0,79,163,60,3,81,13,1
0,21,148,47,25,100,138,1
0,47,161,64,24,105,151,1
1,36,168,77,19,106,118,1
0,24,160,55,9,97,46,1
0,51,152,59,28,99,162,1
1,36,183,85,11,98,57,1
0,68,164,63,12,94,66,1
1,22,176,79,7,86,18,1
0,51,160,58,11,87,50,1
0,24,180,77,28,113,184,1
0,22,158,59,28,114,193,1
0,73,171,75,29,104,189,1
1,60,181,89,1,88,5,1
1,66,190,89,10,94,61,1
1,28,184,85,7,89,24,0
1,40,184,89,2,82,6,1
0,20,176,72,13,90,53,1
1,61,186,86,6,82,24,0
1,21,165,70,12,103,59,1
1,43,170,78,23,104,144,1
0,39,146,51,29,113,209,0
1,76,172,80,12,88,66,1
1,29,180,82,14,86,42,0
1,66,197,105,7,91,42,0
1,28,172,74,24,104,131,1
0,26,182,71,13,101,70,0
0,78,159,64,28,111,210,1
1,31,186,91,19,103,111,1
1,47,175,76,30,113,233,1
0,70,152,56,25,105,170,1
1,66,184,85,26,111,223,1
1,31,183,83,15,91,58,1
1,77,205,109,12,81,61,1
1,22,182,85,15,87,43,1
1,23,190,90,25,99,120,1
1,50,186,93,17,99,105,1
1,24,188,89,12,96,53,1
0,37,178,78,17,97,86,1
1,51,201,98,24,96,141,1
0,29,171,68,15,101,82,0
1,35,185,88,30,110,210,0
0,29,166,61,4,89,17,1
0,25,156,60,28,110,182,1
1,22,197,96,26,102,139,0
0,23,175,68,11,92,49,1
1,60,187,83,7,91,37,1
1,22,179,77,20,100,93,1
0,61,166,64,7,87,32,1
0,35,177,74,26,102,146,1
0,24,160,55,28,107,174,1
0,79,154,55,24,107,173,0
1,28,177,86,26,113,184,1
1,32,179,77,10,85,29,1
0,63,148,46,9,90,47,1
1,35,193,91,23,106,149,1
0,35,168,61,12,99,66,0
0,73,176,78,17,99,101,1
1,24,180,83,24,113,164,0
1,56,177,81,6,85,25,1
1,22,195,101,14,100,72,0
0,76,162,66,15,87,73,0
1,35,171,75,20,96,92,0
1,21,179,78,20,102,98,0
0,50,172,72,30,102,178,0
0,25,171,68,15,93,69,1
0,29,179,78,3,84,11,1
1,77,199,106,28,113,276,1
1,20,206,105,11,94,47,1
1,46,169,66,10,97,51,1
0,74,163,57,26,102,170,1
1,20,180,79,7,83,14,1
0,26,160,56,27,105,163,0
1,58,182,85,6,85,26,1
1,28,191,91,28,120,231,1
0,30,175,66,15,100,82,1
1,29,183,87,25,108,160,1
1,28,178,76,11,94,44,1
1,48,191,91,9,83,33,1
0,37,180,76,19,86,75,0
0,21,169,66,10,98,51,0
0,41,176,73,9,84,34,1
1,28,180,77,2,82,4,1
1,79,195,106,15,91,100,1
1,24,192,91,2,88,6,1
1,55,177,79,17,89,78,1
0,34,186,87,5,84,18,0
0,22,170,65,12,91,52,1
0,43,154,55,10,89,46,1
1,66,185,88,17,100,119,1
1,35,163,69,16,86,48,1
1,26,182,78,28,105,157,1
0,74,159,57,18,97,108,1
1,24,170,68,15,94,54,1
1,63,186,92,14,94,84,1
1,26,180,78,4,92,15,1
1,31,171,74,12,94,49,1
1,41,218,119,18,85,76,0
1,37,193,95,23,102,139,1
1,36,199,102,5,91,22,1
0,20,183,81,5,87,18,1
0,23,166,59,2,82,7,0
1,48,194,93,11,90,52,1
0,40,163,62,13,101,75,0
1,26,167,64,24,105,127,1
0,75,161,64,19,102,123,1
1,63,191,94,21,102,153,0
0,74,156,60,10,88,50,0
1,40,179,84,27,114,210,1
1,61,192,94,17,104,127,0
0,24,175,72,4,87,15,0
1,36,195,93,5,89,20,1
1,44,181,84,30,114,239,0
0,57,159,61,2,87,9,1
0,75,164,61,4,89,21,1
0,46,171,65,5,95,26,0
1,73,178,80,10,92,60,1
0,40,165,64,2,79,7,1
1,31,192,93,30,117,239,0
0,22,160,59,3,90,13,1
1,30,207,108,13,84,43,1
1,31,188,86,8,91,31,1
1,66,176,82,27,110,226,1
0,66,186,89,7,88,31,0
1,73,184,85,17,101,126,1
0,24,157,56,25,107,155,1
1,30,177,82,19,89,66,1
0,39,163,62,11,95,56,1
1,21,195,91,10,97,44,1
0,44,171,64,29,103,175,1
0,41,151,51,17,103,105,1
0,63,168,67,10,83,42,1
1,40,180,88,9,94,44,0
0,60,169,70,6,89,28,1
0,58,175,72,21,101,125,1
1,70,214,113,21,100,162,1
1,38,164,67,11,83,29,1
1,38,177,81,30,110,210,1
0,73,173,77,26,103,166,1
0,46,163,62,12,96,64,0
1,48,186,85,14,89,62,1
0,64,161,65,12,96,67,1
0,26,151,52,22,98,118,1
0,31,163,60,7,86,28,1
1,43,191,91,21,98,119,0
1,34,184,81,9,86,29,1
0,40,164,62,13,101,75,1
0,35,174,68,25,105,151,1
0,55,160,62,18,107,120,1
0,22,159,57,21,105,125,0
1,59,191,93,25,102,177,1
1,71,196,99,15,87,83,1
1,25,180,79,4,92,14,1
0,34,164,57,26,107,166,0
1,62,196,97,4,82,17,1
1,49,184,88,14,85,55,1
1,28,186,93,25,109,166,1
1,69,168,70,18,99,119,1
0,23,156,58,4,85,15,1
0,75,165,69,25,104,165,1
0,30,145,49,11,90,51,1
1,30,198,98,2,82,6,1
0,23,157,56,5,77,15,1
0,40,166,63,15,109,99,1
1,24,165,68,12,82,22,1
0,29,171,67,22,103,126,1
1,77,176,78,4,79,17,1
1,69,185,93,22,99,156,0
0,49,171,70,5,80,18,0
1,25,181,80,11,96,47,0
1,33,193,93,20,101,113,1
0,28,171,69,2,75,5,1
0,40,154,58,25,103,151,1
1,33,199,93,1,77,2,1
1,46,175,71,8,98,43,0
1,43,178,81,13,93,61,0
0,73,156,59,2,81,9,0
1,55,177,79,5,92,25,1
1,42,180,84,1,87,4,1
0,79,159,64,17,101,109,1
0,20,165,66,15,94,69,1
1,25,191,84,28,107,168,1
0,44,151,56,10,91,49,0
1,61,179,87,21,106,160,1
0,32,171,70,23,104,134,1
0,22,153,50,29,110,191,1
0,34,149,51,25,105,156,1
1,65,178,83,23,99,154,1
0,59,193,93,7,94,35,1
0,68,176,73,21,94,113,1
0,28,170,70,30,117,215,0
1,74,176,81,12,93,74,0
1,71,185,86,7,82,31,1
1,79,172,76,9,92,55,1
0,74,189,83,29,103,183,1
0,20,152,50,22,102,125,1
0,64,165,68,4,86,18,0
1,74,193,89,13,94,84,1
0,43,159,62,27,114,195,0
0,45,148,52,21,98,119,1
0,23,158,57,14,94,67,1
0,32,174,63,7,83,26,1
1,79,186,92,4,80,19,1
0,58,162,57,25,109,175,1
0,42,163,63,11,83,43,1
1,46,188,87,20,93,99,1
1,21,185,81,25,112,162,1
1,29,178,85,18,93,74,1
1,43,185,94,16,103,103,1
1,31,180,76,11,92,42,1
0,29,158,59,29,111,194,1
1,21,180,77,12,90,37,1
1,48,190,83,11,99,65,1
1,35,172,78,12,89,43,1
0,65,198,96,15,98,81,0
1,20,196,92,15,89,48,1
1,43,192,94,25,109,184,1
1,31,188,88,24,99,124,1
0,25,150,51,26,104,156,1
0,74,167,72,19,102,121,1
1,25,195,90,22,104,125,0
1,29,184,89,13,87,43,0
0,33,163,55,12,93,59,1
0,72,148,53,14,86,68,1
0,53,157,63,6,84,25,0
0,23,143,49,10,90,45,1
0,57,168,65,1,83,4,0
0,41,143,48,2,74,6,1
0,22,177,73,16,100,83,1
1,78,197,102,3,79,14,1
1,64,178,82,22,101,152,1
1,22,183,81,7,85,17,1
1,49,193,99,24,107,179,0
0,60,163,65,21,97,119,1
0,58,166,66,30,115,226,0
0,29,162,59,4,82,14,0
1,20,187,88,6,87,17,1
0,39,158,54,26,105,164,0
0,60,156,56,18,94,98,1
0,42,173,68,5,79,17,0
0,54,161,60,14,96,77,1
1,51,195,99,29,102,197,1
1,64,188,87,10,90,54,1
1,26,182,86,26,102,138,1
1,73,174,81,28,110,243,1
0,29,175,72,5,75,13,0
0,21,171,68,19,97,94,1
1,75,170,76,19,107,156,1
0,24,188,74,9,90,37,1
0,31,164,61,14,96,71,1
0,45,157,60,22,106,141,0
0,44,151,53,11,94,57,1
1,73,170,78,25,101,182,1
0,72,168,66,26,109,186,1
1,69,180,83,20,100,141,1
1,76,186,92,5,94,33,1
0,52,181,76,18,96,95,1
0,66,168,71,10,88,47,1
1,33,171,73,26,108,163,1
0,54,159,63,16,96,88,1
1,25,189,86,22,101,113,1
0,79,163,68,23,103,152,1
0,34,186,78,8,81,26,0
1,32,192,92,29,113,215,1
1,79,194,103,21,96,154,1
0,77,158,57,29,108,210,1
1,32,181,76,15,99,74,1
1,48,193,96,5,88,22,1
1,46,189,92,13,101,81,0
1,30,189,80,14,95,61,1
0,53,165,70,21,89,97,1
0,40,164,59,18,109,120,1
1,25,177,75,15,93,55,1
0,69,165,67,27,106,182,1
1,30,185,87,4,83,11,1
0,32,153,56,7,82,26,1
1,26,189,91,20,97,94,1
0,71,146,51,17,99,106,1
0,39,165,61,22,103,132,1
0,24,168,60,3,89,13,1
0,45,184,85,22,94,106,1
1,67,171,76,14,93,80,1
1,77,166,74,3,82,14,0
1,33,201,104,9,85,31,1
0,43,165,65,16,93,79,1
0,23,161,59,20,106,121,0
1,37,201,108,11,81,35,1
0,20,146,50,19,101,106,1
0,22,173,62,6,85,22,1
0,24,159,57,17,101,95,1
0,25,156,60,19,102,107,1
0,27,165,61,14,92,64,1
1,22,180,80,6,91,20,1
0,55,160,61,15,90,73,0
1,58,178,80,23,97,138,0
1,24,196,94,23,102,124,1
1,29,161,64,5,92,17,0
1,52,180,85,6,88,27,1
0,66,156,61,5,81,21,0
0,62,162,66,23,105,150,1
1,36,181,82,25,108,166,1
1,52,170,76,16,100,97,1
0,29,190,79,15,97,74,1
1,27,195,90,9,92,36,1
1,28,194,99,23,95,107,1
0,33,162,57,4,76,12,1
1,54,172,71,21,107,149,0
1,79,165,73,13,79,54,1
0,43,157,56,6,83,24,1
1,47,191,88,5,84,18,0
0,24,166,65,24,114,164,1
1,34,204,104,21,104,134,1
1,57,185,80,7,93,37,1
1,43,177,77,7,80,18,1
0,20,157,49,25,106,153,1
0,24,159,55,19,94,92,1
1,54,193,93,10,81,37,1
0,52,159,57,19,101,115,1
0,62,164,57,19,100,116,1
0,62,148,54,20,97,117,0
1,64,201,102,7,83,32,1
0,20,162,58,4,76,11,1
1,69,171,80,21,103,156,1
1,46,169,72,25,108,172,1
0,32,172,69,26,109,166,0
0,23,178,72,6,81,19,0
0,36,173,71,11,86,44,1
0,23,164,55,6,91,27,1
0,28,163,60,7,93,33,1
1,54,192,93,18,98,112,0
0,59,161,64,4,79,15,1
0,23,168,69,2,83,7,0
0,61,181,78,25,98,140,1
1,36,181,79,5,87,17,1
0,42,153,56,19,102,114,1
0,74,166,65,20,106,137,1
1,23,192,95,6,85,17,0
0,51,162,59,11,89,52,1
1,24,189,92,1,88,3,1
0,43,163,57,17,92,84,0
1,20,180,84,16,98,70,1
1,46,190,87,8,89,35,0
0,34,160,62,4,87,17,0
1,22,183,78,14,109,84,1
1,25,159,64,14,101,65,1
1,51,203,104,6,79,21,1
1,71,185,94,10,92,62,0
0,41,165,62,26,113,184,1
1,67,188,99,7,82,32,0
0,24,160,60,17,102,96,0
1,21,168,67,11,92,35,0
0,47,166,67,28,106,178,0
1,27,189,93,30,104,175,1
1,42,169,66,21,108,138,0
0,23,155,55,5,90,22,1
0,75,168,66,18,103,118,0
0,63,157,61,16,92,84,1
0,20,157,59,20,107,122,1
0,22,155,51,1,83,4,1
1,50,157,62,6,90,25,1
0,45,159,59,30,113,216,0
0,49,158,58,23,99,133,1
0,22,176,71,12,90,50,1
0,69,179,76,9,87,41,1
1,32,180,75,9,87,28,1
1,61,187,90,11,90,58,1
0,28,181,71,11,99,57,1
1,28,179,78,3,89,10,1
0,27,180,72,6,87,23,1
1,28,194,97,20,103,116,0
1,36,164,66,18,92,70,1
0,22,155,56,24,109,153,1
1,24,181,78,2,77,3,0
0,28,164,66,3,87,12,0
1,22,177,78,25,102,124,1
0,52,149,54,9,85,39,1
1,61,161,65,6,90,28,1
1,33,190,91,2,84,6,1
0,39,163,62,12,96,63,1
1,24,184,89,15,93,59,1
0,24,163,60,8,91,36,0
0,31,150,51,8,80,28,1
0,26,157,60,1,82,4,1
1,64,175,80,20,98,128,1
1,23,172,74,22,102,108,1
0,37,166,60,23,101,132,1
1,51,190,87,20,96,113,1
1,74,180,84,22,107,184,1
1,21,173,76,5,86,12,1
1,71,190,99,8,82,38,0
0,65,178,78,17,99,98,1
1,41,176,83,6,85,21,0
0,26,150,52,29,108,186,1
1,29,189,85,22,102,120,1
1,33,167,69,15,87,45,1
1,33,183,84,6,85,18,1
1,28,189,96,1,76,2,1
0,26,168,64,3,84,11,1
1,33,182,85,29,107,185,1
1,53,186,86,5,87,22,1
1,41,191,92,15,97,81,1
0,32,158,55,24,110,161,1
0,38,177,74,25,108,158,0
1,36,178,79,11,96,52,1
1,35,170,73,5,87,16,0
0,22,146,50,7,79,23,1
0,20,158,58,5,84,18,1
1,51,188,84,5,89,23,0
1,59,185,91,22,98,141,1
1,39,185,85,2,90,8,1
1,20,181,77,16,96,63,1
1,21,195,90,7,77,10,0
0,63,150,56,12,96,69,1
1,38,201,109,23,108,168,1
1,71,191,97,22,107,187,1
1,36,184,84,23,105,143,1
1,41,171,73,10,86,34,0
1,71,179,82,19,89,103,1
0,33,159,56,27,110,181,1
1,41,186,89,25,107,172,1
0,66,162,62,15,97,87,1
0,26,158,54,22,93,105,1
1,49,181,88,22,100,136,1
1,49,188,89,29,107,210,1
1,75,185,86,1,85,5,1
0,50,187,81,4,82,15,1
0,44,167,69,15,102,88,0
0,55,168,71,29,108,193,1
1,24,182,76,26,114,177,1
0,64,163,62,2,90,10,1
0,29,169,63,13,91,58,1
1,34,185,94,14,90,57,1
0,48,155,54,2,78,7,1
1,22,177,76,9,89,27,1
0,38,147,49,20,99,114,1
0,62,191,91,25,100,142,1
0,24,175,67,25,103,141,0
0,63,162,58,19,107,131,1
1,44,205,100,8,85,31,1
0,39,164,69,20,94,98,1
1,23,194,97,9,82,22,1
1,28,192,92,14,93,59,1
1,48,181,90,14,90,65,1
1,46,189,90,11,89,49,0
0,39,178,72,22,100,121,0
1,72,184,84,15,90,85,0
1,63,185,88,8,86,38,1
1,34,170,72,10,91,37,0
1,20,199,99,20,107,121,1
1,72,183,86,24,105,192,1
1,70,194,94,5,91,30,0
1,47,193,99,20,99,123,1
1,55,156,62,9,86,34,0
1,67,181,90,17,107,138,0
1,39,188,91,24,104,153,1
1,32,176,76,27,108,170,1
0,68,165,59,15,100,93,1
0,61,160,64,19,93,100,1
1,66,198,96,14,98,96,1
1,25,191,94,16,95,70,1
1,34,181,80,16,82,41,1
1,29,189,86,24,96,110,1
0,43,154,56,29,109,196,0
0,51,167,63,26,112,185,0
1,24,189,82,15,97,66,1
0,28,146,48,14,107,90,1
1,21,196,87,9,85,23,1
1,24,184,83,11,93,42,1
1,41,185,85,4,81,11,0
1,69,189,93,30,104,235,1
1,32,190,96,17,88,63,1
0,22,161,53,21,107,131,0
0,46,160,62,15,101,88,1
1,62,195,97,19,92,110,1
1,20,192,90,14,92,51,1
1,24,194,100,2,81,5,1
0,70,157,57,29,118,238,1
1,20,188,89,7,95,28,1
1,48,176,79,28,105,187,0
1,20,163,59,23,113,141,1
0,25,141,49,17,94,84,1
1,49,188,91,16,97,93,0
1,33,206,101,17,89,68,1
1,31,175,76,16,89,54,1
1,45,182,88,15,102,94,1
1,22,186,82,14,94,54,0
0,66,168,67,12,91,61,0
1,47,189,91,21,105,145,0
0,64,164,68,29,109,202,1
0,23,162,58,27,103,155,1
1,46,198,99,6,83,22,1
0,48,175,73,10,87,43,0
0,27,169,64,19,96,95,0
1,44,177,81,24,111,179,1
0,58,168,62,9,90,44,1
0,48,174,78,14,102,81,1
0,55,164,62,5,86,22,0
0,27,167,68,1,85,4,0
1,27,194,95,2,85,6,1
0,42,159,64,15,87,64,1
1,45,180,81,19,90,82,1
0,56,171,70,2,79,7,1
1,33,197,93,9,85,29,0
1,37,180,80,17,102,97,1
1,71,196,97,23,110,206,0
1,44,182,86,26,107,181,0
1,71,186,91,16,95,105,1
1,62,185,92,21,101,148,1
1,73,163,67,26,110,218,0
1,36,179,80,21,105,129,1
1,54,181,89,16,95,91,0
1,74,173,80,14,90,80,1
0,29,176,72,18,95,86,1
0,35,151,55,25,105,155,0
0,72,189,86,24,95,129,0
1,60,189,91,22,100,149,1
1,45,188,89,7,85,26,0
0,62,168,67,14,95,76,1
0,25,162,61,23,107,142,1
1,58,183,85,16,95,93,1
0,46,150,50,4,76,13,1
1,24,179,82,24,100,116,0
0,40,170,67,6,82,22,1
1,27,191,92,30,112,210,1
0,65,168,71,4,79,15,1
0,34,177,75,8,90,35,0
0,20,146,47,9,92,42,1
1,74,193,92,10,82,48,0
0,22,176,74,19,97,92,1
1,25,179,80,4,89,13,1
1,57,186,90,3,82,12,1
1,59,189,90,20,94,116,1
1,40,182,83,13,94,61,0
1,22,179,80,26,101,126,0
0,21,168,63,15,96,73,1
1,39,188,91,9,88,36,1
1,59,193,97,12,92,68,1
1,44,189,91,16,89,69,1
0,68,166,64,3,77,11,1
1,49,193,87,9,85,35,0
0,24,145,48,2,79,7,1
0,30,178,77,21,106,124,1
0,29,160,60,26,100,143,1
1,33,179,76,16,91,61,1
1,27,202,108,5,82,14,1
0,33,175,75,1,85,4,0
0,44,162,56,26,108,174,1
1,77,174,78,8,88,44,0
1,50,193,94,11,83,42,0
1,73,182,82,6,90,34,1
1,75,180,85,30,108,257,0
0,40,153,52,29,102,175,1
0,61,175,71,18,99,105,1
1,56,173,72,20,98,117,1
1,57,165,71,18,98,106,1
0,58,156,62,13,94,69,1
0,55,179,78,10,91,48,1
1,41,182,87,14,100,81,1
1,22,181,83,22,108,131,1
1,31,173,77,13,95,56,0
0,45,151,50,20,93,103,0
0,22,159,57,28,114,194,0
1,63,197,101,12,94,75,0
0,42,169,69,13,94,65,1
0,53,169,65,18,99,104,1
1,35,198,99,4,92,18,1
1,29,187,85,3,82,7,1
1,23,187,84,16,97,70,1
1,39,185,84,13,95,63,1
0,38,157,61,4,87,17,1
0,37,175,65,29,101,165,0
1,35,179,83,16,93,69,1
0,65,166,70,15,100,90,1
1,37,186,90,28,118,234,1
0,60,158,63,3,78,11,0
1,31,187,88,12,101,65,0
1,28,176,78,12,84,30,1
1,48,162,67,4,86,14,0
0,24,183,70,14,96,68,0
0,28,160,60,1,86,4,0
1,33,183,91,13,92,55,1
1,27,181,86,30,112,206,1
0,70,181,81,12,85,52,1
0,36,166,66,15,101,85,0
1,73,202,107,13,96,93,1
1,60,185,84,17,99,110,1
1,36,182,80,15,94,67,1
1,35,198,105,25,107,173,0
1,52,201,107,4,76,12,1
0,28,164,59,9,90,40,0
0,75,164,61,17,93,94,1
1,28,210,119,30,111,225,1
1,38,179,84,23,102,135,1
1,33,179,75,19,95,83,1
1,62,198,105,28,110,243,0
0,33,176,72,13,91,58,0
0,25,160,56,15,92,69,1
0,27,171,63,24,107,148,1
1,24,175,78,4,81,8,1
1,29,173,76,10,96,43,1
1,21,193,90,24,100,117,0
0,63,182,85,6,91,29,1
1,32,175,75,19,99,94,1
1,73,186,89,3,86,16,1
1,25,174,79,12,97,52,1
0,29,178,75,14,94,65,0
0,47,152,54,17,104,108,1
0,32,160,61,14,101,79,1
1,34,191,96,29,111,211,1
0,49,168,64,28,104,174,1
0,36,162,62,27,110,180,1
0,26,147,54,18,103,105,1
0,68,174,74,22,109,153,1
1,39,189,95,14,84,48,0
0,39,172,72,3,87,12,0
0,57,160,62,25,102,155,1
1,68,186,90,5,87,26,1
0,78,156,60,18,96,107,1
1,54,173,74,14,96,77,1
0,24,147,50,24,106,149,1
0,79,160,59,26,111,197,1
1,58,162,71,10,88,44,1
0,26,143,41,4,73,11,1
1,60,180,83,17,95,99,1
0,54,171,68,6,87,27,1
0,58,157,62,22,102,136,1
0,20,151,54,19,97,97,1
0,36,162,60,22,103,131,1
1,70,172,77,12,99,82,1
1,49,166,70,5,87,19,0
1,38,175,77,15,103,88,1
0,36,160,57,7,93,34,1
0,35,164,65,27,112,184,0
0,54,169,72,20,107,131,0
0,34,148,53,16,94,81,1
0,39,145,51,30,108,200,1
0,36,155,56,18,104,110,1
1,57,182,86,1,84,4,1
1,36,185,89,18,96,89,0
1,21,190,96,22,107,133,1
1,23,175,73,23,110,140,1
0,48,166,65,12,97,65,1
1,57,173,77,8,79,25,1
1,48,170,75,3,90,13,1
1,61,180,90,4,85,18,1
0,56,165,66,19,108,128,1
1,61,169,72,29,110,230,0
1,56,188,93,5,82,20,1
0,52,165,65,23,106,149,1
0,29,182,76,8,83,28,0
0,25,167,64,23,95,111,1
1,39,182,84,21,103,127,1
1,20,170,75,27,103,134,1
0,63,161,64,4,88,19,0
1,25,174,74,8,87,22,1
1,49,170,76,23,110,171,1
0,60,172,65,10,92,51,1
0,24,163,61,22,95,107,1
0,25,173,65,18,96,89,0
1,52,191,91,22,100,140,0
0,34,137,44,9,90,43,1
1,70,197,98,16,95,106,1
0,51,157,58,26,102,159,1
1,53,200,96,23,98,143,0
0,33,150,53,19,106,120,1
0,47,167,62,15,83,60,1
1,23,171,68,23,100,103,1
1,20,173,72,4,80,6,0
0,44,169,69,18,97,96,1
0,27,155,55,6,88,26,1
1,20,188,81,11,89,33,0
0,49,157,57,6,87,27,1
0,26,161,51,28,109,183,1
0,64,170,69,10,92,51,1
1,47,180,80,26,101,157,1
1,20,186,86,26,99,119,1
1,51,190,94,8,86,34,1
1,24,181,75,20,101,97,1
0,22,168,65,13,97,65,1
1,49,200,96,26,97,153,1
0,43,164,63,2,83,8,0
0,79,163,65,30,113,231,1
0,33,154,54,1,78,3,1
0,31,156,56,11,86,45,0
1,21,190,90,7,88,21,1
0,58,145,47,13,91,68,1
1,24,180,81,23,112,152,1
1,29,180,84,7,88,23,0
0,67,161,64,10,90,51,1
0,30,162,63,28,105,168,0
1,26,184,86,9,89,30,1
1,22,164,60,10,99,41,1
1,23,177,79,29,106,163,1
1,29,176,77,27,100,134,1
0,26,149,52,21,94,103,1
1,71,200,98,27,108,234,1
0,60,152,54,3,86,14,1
1,43,195,95,26,106,180,1
1,48,178,78,26,107,181,1
0,39,165,66,3,76,9,1
0,66,162,64,29,110,208,1
1,28,186,88,13,100,67,1
1,26,181,84,29,116,214,0
0,33,156,60,14,88,60,1
1,57,188,92,7,92,38,1
1,58,187,93,2,81,8,1
1,73,213,113,12,103,100,0
0,66,153,60,28,108,196,0
0,58,179,76,27,108,180,1
1,40,180,80,28,108,190,0
1,72,183,81,13,94,81,1
0,29,156,50,28,113,197,1
0,34,181,75,27,108,168,1
0,25,162,66,30,112,199,0
0,45,140,41,25,99,148,1
0,26,175,76,22,105,127,0
0,48,159,60,18,89,84,1
1,41,178,81,3,81,8,1
1,64,179,82,10,93,57,1
1,79,175,83,24,93,155,0
1,65,191,87,23,103,170,1
1,21,186,89,22,101,110,1
0,22,161,53,7,83,26,1
